No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
235	C003-383-90A	-		Copolymer of acrylamide / 2-(dimethylamino)ethyl methacrylate / styrene / 2-hydroxyethyl methacrylate / butyl acrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
236	C003-401-29A	-		Sodium salt of (reaction products of copolymer of acrylic acid / styrene and {[carbon black obtained by incomplete combustion of (residual oil obtained by catalytic cracking of petroleum)], which contains 3-(aminomethyl)phenyl group}) (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
237	C003-432-31A	-		Copolymer of 4-isopropenylphenol / N-cyclohexylmaleimide / methacrylic acid / 2,3-epoxypropyl methacrylate / methyl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, acid and alkali.)
238	C003-465-36A	-		2,2'-Diallyl-4,4'-(9H-fluorene-9,9-diyl)diphenol
239	C003-506-89A	-		Addition products of 1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-7-oxiran-2-ylheptane to [reaction products of 3,3'-oxydipropane-1,2-diol and oxirane]
240	C003-514-55A	-		Mixture of (3E,7E)-3,7-bis(2-oxoindolin-3-ylidene)-3,7-dihydrobenzo[1,2-b:4,5-b']difuran-2,6-dione (major component) and (3Z,7E)-3,7-bis(2-oxoindolin-3-ylidene)-3,7-dihydrobenzo[1,2-b:4,5-b']difuran-2,6-dione and (3Z,7Z)-3,7-bis(2-oxoindolin-3-ylidene)-3,7-dihydrobenzo[1,2-b:4,5-b']difuran-2,6-dione
241	C003-524-69A	-		Reaction products of ethyl dihydrogen phosphate and diethyl hydrogen phosphate and tetrabutyl tetraoxidotitanate and magnesium diacetate tetrahydrate
242	C003-530-20A	-		Reaction products of polyaddition products of aziridine and copolymer of ethylene dimethacrylate / oxiran-2-ylmethyl methacrylate and water (It is limited that a number-average molecular weight is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali, and the polymer contains no oxirane ring in molecular structure.)
243	C003-586-27A	-		Reaction products of acrylic acid and [polyaddition products of (3-ethyloxetan-3-yl)methanol / 2-methyloxirane]
244	C003-589-23A	-		Calcium vanadate, which consists decacalcium pentacosaoxidohexavanadate as a major component
245	C003-609-56A	-		Polyaddition products of 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / (polycondensation products of dimethyl carbonate / hexane-1,6-diol) / 2-hydroxyethyl acrylate (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer isolated from solvent is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
246	C003-623-49A	-		Mixture of alpha-[carboxy(difluoro)methyl]-omega-[carboxy(difluoro)methoxy]poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and alpha-[carboxy(difluoro)methyl]-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and alpha-(trifluoromethyl)-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
247	C003-631-26A	-		Copolymer of acrylic acid / 2-hydroxypropyl acrylate / 2-hydroxy-1-methylethyl acrylate / styrene / methacrylic acid / cyclohexyl methacrylate / 2,2,6,6-tetramethyl-4-piperidyl methacrylate / 2-hydroxyethyl methacrylate / butyl methacrylate / 2-[3-(2H-benzotriazol-2-yl)-4-hydroxyphenyl]ethyl methacrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
248	C003-639-55A	-		Cyclo[poly(sulfanediyl-1,4-phenylene)]
249	C003-654-84A	-		Reaction products of polyaddition products of bis(isocyanatocyclohexan-1-yl)methane / cyclohexane-1,4-diyldimethanol / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / alpha-hydro-omega-hydroxypoly(oxyethylene) / alpha-hydro-omega-methoxypoly(oxyethylene) / 2,2'-(methylimino)diethanol / alpha,alpha'-(propane-2,2-diyldi-1,4-phenylene)bis[omega-hydroxypoly(oxyethylene)] and dimethyl sulfate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
250	C003-680-41A	-		Copolymer of 5-oxo-4-oxatricyclo[4.2.1.0(3,7)]nonan-2-yl methacrylate / 1-methylcyclopentyl methacrylate, which contains 2-cyanopropan-2-yl group at the terminals (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
251	C003-682-12A	-		Sodium {2-[N,N-bis(carboxylatomethyl)amino]propanoato}zincate(1-)
252	C003-686-10A	-		Mixture of alpha-(trifluoromethyl)-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and alpha-(1,1-difluoro-2-hydroxyethyl)-omega-(1,1-difluoro-2-hydroxyethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and alpha-(1,1-difluoro-2-hydroxyethyl)-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
253	C003-704-05A	-		Polycondensation products of diphenyl carbonate / hexahydrofuro[3,2-b]furan-3,6-diol / hexane-1,6-diol (It is limited that the molecular weight of the polymer is 50,000 or less.)
254	C003-704-72A	-		Reaction products of polycondensation products of naphthalene-2,7-diol / formaldehyde and 3-bromoprop-1-yne
255	C003-709-50A	-		Pyridine-3,4-dicarboxylic acid
256	C003-710-77A	-		Copolymer of butan-1-yl acrylate / butan-1-yl methacrylate / tert-butyl methacrylate / 2-ethylhexan-1-yl acrylate / isobutyl methacrylate / methyl methacrylate / 1,2,2,6,6-pentamethyl-4-piperidyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
257	C003-712-37A	-		Copolymer of 4-isopropenylphenol / (3-ethyloxetan-3-yl)methyl methacrylate / oxiran-2-ylmethyl methacrylate / 1-cyclohexyl-1H-pyrrole-2,5-dione / 4-hydroxyphenyl methacrylate / methacrylic acid (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer isolated from solvent is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
258	C003-714-53A	-		2,2'-[(9H-Fluorene-9,9-diyl)bis(biphenyl-5,2-diyloxy)]diethanol
259	C003-723-54A	-		Copolymer of 2,3-dihydroxypropyl methacrylate / styrene / N-dodecylmaleimide / alpha-hydro-omega-(acryloyloxy)poly[oxy(1-oxohexane-1,6-diyl)] / benzyl methacrylate / methacrylic acid (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
260	C003-723-65A	-		Copolymer of methacrylic acid / methyl methacrylate / N-(2-methyl-4-oxopentan-2-yl)acrylamide / 2-phenoxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
261	C003-727-52A	-		4'-(trans-4-Butylcyclohexyl)-2,3-difluoro-4-propoxybiphenyl
262	C003-728-54A	-		Tris(1-isopropoxyethyl) benzene-1,2,4-tricarboxylate
263	C003-742-69A	-		Polyaddition products of bis(4-isocyanatophenyl)methane / 2,4-diisocyanatotoluene / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / (addition products of 3-sulfanylpropane-1,2-diol to the terminal of the polymer of 4'-sulfamoylmethacrylanilide) (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
264	C003-748-16A	-		Reaction products of alkanoic acid(C=10, branched chain) and titanium(IV) tetrapropan-2-olate
265	C003-753-31A	-		Polyaddition products of bis(4-isocyanatocyclohexyl)methane / {addition products of acrylic acid to 2,2-bis[4-(oxiran-2-ylmethoxy)phenyl]propane} (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
266	C003-765-61A	-		2,6-Dimethylphenyl 4-hydroxybenzenesulfonate
267	C003-779-62A	-		Addition products of 2-isocyanatoethyl methacrylate to copolymer of ethyl acrylate / 2-hydroxyethyl acrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
268	C003-782-72A	-		Copolymer of 4-isopropenylphenol / N-cyclohexylmaleimide / methacrylic acid / 2,3-epoxypropyl methacrylate / dodecyl methacrylate / methyl methacrylate (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer isolated from solvent is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
269	C003-783-29A	-		Reaction products of methyl esterification products of coconut oil fatty acid and 2,2'-iminodiethanol
270	C003-783-63A	-		Addition products of copolymer of methacrylic acid / cyclohexyl methacrylate / 2-hydroxyethyl methacrylate / methyl methacrylate and 2,3-epoxypropyl methacrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
271	C003-802-50A	-		Addition products of acrylic acid to copolymer of oxiran-2-ylmethyl methacrylate / 3-(2H-1,2,3-benzotriazol-2-yl)-4-hydroxyphenethyl methacrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less, and the content of oxiran-2-ylmethyl methacrylate in molecular structure is 2wt% or less.)
272	C003-805-12A	-		4-Methoxy-3-{[1-(2-methoxyanilino)-1,3-dioxobutan-2-yl]diazenyl}benzanilide
273	C003-805-67A	-		Addition products of {addition products of acrylic acid and [reaction products of polycondensation products of o-cresol / formaldehyde and 2-(chloromethyl)oxirane]} and {polyaddition products of 2-[(acryloyloxy)methyl]-2-(hydroxymethyl)propane-1,3-diyl diacrylate / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / 2,2-bis(hydroxymethyl)propane-1,3-diyl diacrylate}
274	C003-805-78A	-		Addition products of (reaction products of {reaction products of acrylic acid and [reaction products of polycondensation products of o-cresol / formaldehyde and 2-(chloromethyl)oxirane]} and cyclohex-4-en-1,2-dicarboxylic anhydride) and oxiran-2-ylmethyl methacrylate
275	C003-815-82A	-		Polycondensation products of diphenyl carbonate / butane-1,4-diol / hexahydrofuro[3,2-b]furan-3,6-diol (It is limited that the molecular weight of the polymer is 30,000 or less.)
276	C003-818-77A	-		Polyaddition products of bis(4-isocyanatocyclohexyl)methane / 2-hydroxyethyl acrylate / 4-hydroxy-N-(2-hydroxyethyl)-N-methylbutanamide / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl)
277	C003-827-56A	-		Polyaddition products of alpha-(4-alkyl(C=9, branched chain)phenyl)-omega-(2-aminopropoxy)poly[oxy(methylethylene)] / [polyaddition products of 2,2'-iminodiethanol / (polyaddition products of oxepan-2-one) / 2,4-diisocyanatotoluene / dodecan-1-ol] / 2,4-diisocyanatotoluene / 1,1'-{[3-(dimethylamino)propyl]imino}bis(propan-2-ol) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
278	C003-830-22A	-		Reaction products of [reaction products of 1,4-bis(2-chloropropan-2-yl)benzene and 2-methylpropene] and 4-phenoxybutyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
279	C003-830-44A	-		Copolymer of ethyl methacrylate / oxiran-2-ylmethyl methacrylate / styrene / methacrylic acid, of which bis(4-tert-butylcyclohexyl) 2-peroxydicarbonate is used as an initiator (It is limited that a number-average molecular weight of the polymer is 1,000 or more, and the polymer isolated from solvent is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
280	C003-830-77A	-		3-Phenyl-5-[3-(3-phenyl-1H-pyrazol-5-yl)phenyl]-1H-pyrazole
281	C003-831-13A	-		Polycondensation products of diphenyl carbonate / 2,2-dimethylpropane-1,3-diol / butane-1,4-diol
282	C003-831-35A	-		alpha-(1,1-Difluoro-2-hydroxyethyl)-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
283	C003-835-99A	-		Reaction products of alpha-[dimethyl(vinyl)silyl]-omega-{[dimethyl(vinyl)silyl]oxy}poly[oxy(dimethylsilanediyl)/oxy(diphenylsilanediyl)] and 2,4,6,8-tetramethylcyclotetrasiloxane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
284	C003-846-05A	-		Copolymer of [polyaddition products of 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / 2-hydroxyethyl acrylate / alpha-hydro-omega-hydroxypoly(oxyalkane(C=3)diyl)] / ethyl cinnamate / diisopropyl fumarate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
285	C003-847-52A	-		Copolymer of 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl methacrylate / 2,2,2-trifluoroethyl methacrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
286	C003-851-42A	-		Reaction products of polymer of [reaction products of hydrolysis products of 3-(trimethoxysilyl)propyl methacrylate and (silicon dioxide with hydroxy group)] and bis(trimethylsilyl)amine (It is limited that a number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
287	C003-854-93A	-		1,5-Dibenzyl-3-phenylpyrimidine-2,4,6(1H,3H,5H)-trione
288	C003-861-23A	-		Bis(2,2,2-trifluoroethyl) N,N-diisopropylphosphoroamidate
289	C003-864-74A	-		Copolymer of zinc diacrylate / zinc dimethacrylate / ethyl acrylate / ethyl methacrylate / 2-ethoxyethyl methacrylate / cyclohexyl methacrylate / butyl acrylate / butyl methacrylate / methacrylic acid / methyl acrylate / methyl methacrylate / 2-methoxyethyl acrylate / 2-methoxyethyl methacrylate, of which 2,2'-dimethyl-2,2'-diazenediyldibutanenitrile (or 2,2'-dimethyl-2,2'-diazenediyldipropanenitrile or tert-butyl 2-ethylperoxyhexanoate) is used as an initiator and 4-methyl-2,4-diphenylpent-1-ene is used as a chain transfer agent
290	C003-865-09A	-		Reaction products of copolymer of 2-ethylhexyl acrylate / 2-hydroxyethyl acrylate / methacrylic acid / methyl methacrylate and 2-isocyanatoethyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
291	C003-866-12A	-		Potassium hydrogen 2-(dodecylamino)succinate
292	C003-869-41A	-		Copolymer of styrene / butyl methacrylate / methylstyrene / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
293	C003-869-52A	-		Reaction products of (E)-2-(octadec-2-en-1-yl)succinic anhydride and 2,2'-sulfanediyldiethanol, which consists of (4E,4'E)-2,2'-{sulfanediylbis[ethyleneoxy(2-oxoethylene)]}bis(icos-4-enoic acid) as a major component
294	C003-869-74A	-		Reaction products of (reaction products of hydrogenated polymer of dec-1-ene and 1-vinyl-1H-imidazole) and bis(2,4-dioxo-kappa(2)O,O'-pentan-3-ido)bis(propan-2-olato-kappaO)titanium
295	C003-873-64A	-		Reaction products of oxiran-2-ylmethyl 7,7-dimethyloctanoate and (copolymer of cyclohexyl methacrylate / butyl acrylate / tert-butyl methacrylate / methacrylic acid / methyl methacrylate) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
296	C003-876-71A	-		Copolymer of isobutyl acrylate / 2-(dimethylamino)ethyl methacrylate / styrene / butyl acrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
297	C003-876-82A	-		Copolymer of isobutyl methacrylate / oxiran-2-ylmethyl methacrylate / styrene / 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl acrylate / 2-hydroxyethyl acrylate / butyl acrylate
298	C003-878-53A	-		Copolymer of ethoxyethene / 1-chloro-1,2,2-trifluoroethene / vinyl alkanoate(C=10, branched chain) / 4-(vinyloxy)butan-1-ol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
299	C003-878-64A	-		2-Ethoxy-4-formylphenyl dodecanoate
300	C003-885-61A	-		Copolymer of ethenol / ethene / 2-methylidenepropane-1,3-diol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
301	C003-885-94A	-		Copolymer of acrylic acid / isobutyl methacrylate / 2-ethylhexyl acrylate / 2-ethylhexyl methacrylate / diisobutyl fumarate / styrene / dodecyl methacrylate / tridecyl methacrylate / 2-hydroxyethyl acrylate / 2-hydroxyethyl methacrylate / 2-phenoxyethyl acrylate / butyl methacrylate / tert-butyl methacrylate / methyl hydrogen maleate / methyl methacrylate, of which 2-methyl-2-(tert-pentylperoxy)butane is used as an initiator (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 8% or less.)
302	C003-886-18A	-		Sodium salt of copolymer of acrylic acid / alpha-allyl-omega-(hydroxy)poly(oxyethylene) / 2-hydroxypropyl acrylate / methacrylic acid (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
303	C003-888-45A	-		Polyaddition products of 4,4'-oxydianiline / 4,4'-(biphenyl-4,4'-diyldioxy)dianiline / biphenyl-3,4:3',4'-tetracarboxylic dianhydride / benzene-1,2:4,5-tetracarboxylic dianhydride
304	C003-889-58A	-		Potassium and sodium mixed salt of copolymer of acrylic acid / isopropenylbenzene / styrene / butyl acrylate / methacrylic acid / 4-methyl-2,4-diphenylpent-1-ene / methyl methacrylate (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
305	C003-889-70A	-		Polycondensation products of cyclohexane-1,4-diyldimethanol / diphenyl carbonate / diphenyl 3,3'-[methylenebis(9H-fluorene-9,9-diyl)]dipropanoate / hexahydrofuro[3,2-b]furan-3,6-diol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
306	C003-890-08A	-		Polycondensation products of diphenyl carbonate / diphenyl 3,3'-[methylenebis(9H-fluorene-9,9-diyl)]dipropanoate / 2,2'-dimethyl-2,2'-(2,4,8,10-tetraoxaspiro[5.5]undecane-3,9-diyl)bis(propan-1-ol) / hexahydrofuro[3,2-b]furan-3,6-diol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
307	C003-891-00A	-		Copolymer of acrylonitrile / buta-1,3-diene, which contains alkyl(C=10-13)sulfanyl group at the terminals (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
308	C003-891-11A	-		Copolymer of alkyl(C=12-15, linear chain and branched chain) methacrylate / octadecyl methacrylate / 2-(dimethylamino)ethyl methacrylate / hexadecyl methacrylate / methyl methacrylate, which contains {2-[(2-ethylhexyl)oxy]-2-oxoethyl}sulfanyl group (or dodecylsulfanyl group) at one terminal (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
309	C003-891-55A	-		Copolymer of chloroethene / 1-vinyl-2-pyrrolidone (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
310	C003-893-26A	-		Polycondensation products of diphenyl carbonate / decane-1,10-diol / butane-1,4-diol
311	C003-896-88A	-		Copolymer of butyl acrylate / methacrylic acid / methyl methacrylate / 2-methoxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
312	C003-898-93A	-		Addition products of oxiran-2-ylmethyl methacrylate and {copolymer of cyclohexyl methacrylate / methacrylic acid / methyl 2-[(allyloxy)methyl]acrylate / methyl methacrylate (containing intramolecular cyclization products only)} (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
313	C003-899-06A	-		Addition products of oxiran-2-ylmethyl methacrylate and {copolymer of benzyl methacrylate / methacrylic acid / methyl 2-[(allyloxy)methyl]acrylate / methyl methacrylate (containing intramolecular cyclization products only)} (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
314	C003-899-39A	-		Copolymer of 2-oxooxolan-3-yl methacrylate / 6-vinylnaphthalen-2-ol / 2-methyl-2-adamantyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
315	C003-900-50A	-		Esterification products of polycondensation products of 3-aminophenol / 2,2'-diamino-4,4'-(hexafluoropropane-2,2-diyl)diphenol / 3,3'-diamino-N,N'-[(hexafluoropropane-2,2-diyl)bis(6-hydroxy-3,1-phenylene)]dibenzamide / 4,4,6,6-tetramethyl-5-oxa-4,6-disilanonane-1,9-diamine / 4,4'-(hexafluoropropane-2,2-diyl)bis(phthalic anhydride)(polyamic acid only) and N-(dimethoxymethyl)dimethylamine (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
