No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
406	C005-465-69A	1455-42-1		"2,2'-(2,4,8,10-Tetraoxaspiro[5.5]undecane-3,9-diyl)bis[2,2-dimethylethanol]"
407	C007-356-64A	1460-18-0		Pentadecanedioic acid
408	C007-368-27A	1462-55-1		2-(dodecylthio)ethanol
409	C006-457-32A	1463-10-1		5-methyluridine
410	C007-266-29A	1477-42-5		4-methylbenzothiazol-2-ylamine
411	C005-425-78A	1478-61-1		"4,4'-(Hexafluoroisopropylidene)diphenol"
412	C005-306-70A	1489-69-6		Cyclopropanecarboxaldehyde
413	C007-457-26A	1499-10-1		"9,10-diphenylanthracene"
414	C007-452-48A	1502-47-2		"1,3,4,6,7,9,9b-heptaazaphenalene-2,5,8-triamine"
415	C007-389-03A	1520-44-1		"(1-methylpropane-1,3-diyl)dibenzene"
416	C006-249-57A	1533-78-4		({3-Acetamido-4-[(2-chloro-4-nitrophenyl)diazenyl]phenyl}imino)diethylene diacetate
417	C006-147-60A	1563-38-8		"2,3-dihydro-2,2-dimethylbenzofuran-7-ol"
418	C004-671-23A	1563-66-2		Carbofuran
419	C006-459-25A	1570-45-2		Ethyl isonicotinate
420	C005-425-45A	1571-75-1		"4,4'-(1-Phenylethylidene)bisphenol"
421	C007-468-76A	1572-40-3		"Hexane-1,3,6-tricarboxylic acid"
422	C006-459-47A	1572-52-7		2-methyleneglutaronitrile
423	C005-511-37A	1590-87-0		Disilane
424	C006-231-47A	1596-13-0		"Phenol, 2-cyclohexyl-5-methyl-"
425	C007-377-39A	1596-16-3		Cyclohexylcresol
426	C006-460-53A	1615-14-1		2-(1H-Imidazol-1-yl)ethanol
427	C007-242-14A	1617-05-6		"3-Pentenoic acid, ethyl ester"
428	C006-134-94A	1623-05-8		"1,1,1,2,2,3,3-heptafluoro-3-[(trifluorovinyl)oxy]propane"
429	C007-342-07A	1623-95-6		4-Phenoxybenzoyl chloride
430	C007-216-57A	1630-08-6		"2,4,6-trinitrobenzene-1,3-diamine"
431	C006-135-07A	1631-25-0		"1-Cyclohexan-1-yl-1H-pyrrole-2,5-dione"
432	C007-225-69A	1631-28-3		N-(4-Methylphenyl)maleimide
433	C004-762-37A	1634-04-4		Methyl t-butyl ether
434	C007-496-71A	1640-06-8		"Tricyclo[5.2.1.0(2,6)]dec-4-en-8-yl acrylate"
435	C007-398-71A	1647-16-1		"1,9-decadiene"
436	C007-329-61A	1676-63-7		1-(4-ethoxyphenyl)ethan-1-one
437	C007-304-76A	1678-25-7		N-phenylbenzenesulphonamide
438	C006-302-77A	1679-51-2		Cyclohex-3-en-1-ylmethanol
439	C007-381-85A	1707-08-0		2-phenylvinylphosphonic acid
440	C006-462-68A	1711-06-4		3-Methylbenzoyl chloride
441	C004-820-68A	1717-00-6		"1,1-Dichloro-1-fluoroethane"
442	C007-265-16A	1730-48-9		"6-Methoxy-1,2,3,4-tetrahydronaphthalene"
443	C007-255-91A	1740-24-5		"2-(1-Naphthyl)-4,5-diphenylimidazole"
444	C007-304-43A	1741-78-2		2-Fluoro-N-(4-methoxyphenyl)aniline
445	C005-427-50A	1745-89-7		"2,2'-Diallylbisphenol A"
446	C006-463-59A	1759-53-1		Cyclopropanecarboxylic acid
447	C007-504-96A	1759-55-3		"2,2-Dimethylcyclopropanecarboxamide"
448	C007-312-53A	1786-08-9		"3,6-dihydro-4-methyl-2-(2-methyl-1-propenyl)-2H-pyran"
449	C007-505-32A	1791-26-0		4-Vinylbenzaldehyde
450	C007-275-97A	1797-75-7		"Propanedioic acid, di-2-propenyl ester"
451	C006-282-22A	1806-23-1		2-chloro-4'-fluorobenzophenone
452	C006-482-31A	1823-59-2		"1,3-Isobenzofurandione, 5,5'-oxybis-"
453	C007-415-53A	1823-90-1		"4-Hydroxy-3,3-dimethyl-2-butanone"
454	C007-333-62A	1826-67-1		Bromovinylmagnesium
455	C007-286-25A	1830-54-2		Dimethyl 3-oxoglutarate
456	C007-470-73A	1854-15-5		N-Dodecyl-4-methoxybenzamide
457	C007-387-43A	1862-07-3		"1-Hexanol, 6-(dimethylamino)-"
458	C006-466-88A	1888-87-5		Dichloroisobutylaluminium
459	C007-338-40A	1897-50-3		"5-Chloro-2,4,6-trifluoroisophthalonitrile"
460	C006-082-57A	1897-52-5		"2,6-difluorobenzonitrile"
461	C005-512-51A	1939-36-2		"Glycine, N,N'-1,3-propanediylbis[N-(carboxymethyl)-"
462	C006-467-79A	1939-99-7		Toluene-alpha-sulphonyl chloride
463	C006-279-67A	1996-88-9		"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl methacrylate"
464	C007-262-09A	1999-85-5		"2,2'-(1,3-Phenylene)bis(propan-2-ol)"
465	C007-461-72A	2002-16-6		1-phenylguanidine
466	C007-428-29A	2009-83-8		6-chlorohexan-1-ol
467	C007-225-47A	2012-74-0		2-(4-chlorophenyl)-3-methylbutyric acid
468	C006-447-06A	2012-81-9		2-(4-Chlorophenyl)-3-methylbutanenitrile
469	C007-332-71A	2020-58-8		2-[[2-(Benzoyloxy)ethyl]thio]ethyl benzoate
470	C007-216-79A	2039-85-2		M-chlorostyrene
471	C004-782-44A	2039-87-4		O-chlorostyrene
472	C007-346-38A	2043-61-0		Cyclohexanecarbaldehyde
473	C007-446-98A	2050-60-4		Dibutyl oxalate
474	C004-709-55A	2050-92-2		Dipentylamine
475	C007-354-37A	2071-20-7		Methylenebis[diphenylphosphine]
476	C007-434-13A	2077-03-4		"2-(Octyloxy)-4H-1,3,2-benzodioxaphosphinin-4-one"
477	C005-425-01A	2081-08-5		"4,4'-Ethylidenebisphenol"
478	C006-470-45A	2082-76-0		Decanoic anhydride
479	C007-376-71A	2094-99-7		1-(2-Isocyanatopropan-2-yl)-3-isopropenylbenzene
480	C007-266-41A	2095-01-4		"2,6-diamino-3,5-diethyltoluene"
481	C007-171-40A	2095-02-5		"2,4-diamino-3,5-diethyltoluene"
482	C007-401-07A	2109-22-0		2-Cyclohexylpropanal
483	C007-383-90A	2127-05-1		2-(4-Pyridyl)ethanethiol
484	C007-241-45A	2130-62-3		"2,4,6-Tricyclohexylphenol"
485	C006-679-85A	2144-53-8		"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctan-1-yl methacrylate"
486	C006-471-69A	2146-71-6		Vinyl laurate
487	C006-910-14A	2155-75-1		"2,2',2''-[Stibylidynetris(thio)]tris(acetic acid), tris(6-methylheptyl)ester"
488	C005-839-75A	2163-42-0		"1,3-Propanediol, 2-methyl-"
489	C005-426-69A	2167-51-3		"4,4'-(1,4-Phenylenediisopropylidene)bisphenol"
490	C007-393-48A	2177-70-0		Phenyl methacrylate
491	C005-466-49A	2182-55-0		Cyclohexyl vinyl ether
492	C007-285-01A	2190-48-9		"1-Butene, 3-chloro-3-methyl-"
493	C007-262-65A	2212-32-0		2-[[2-(dimethylamino)ethyl]methylamino]ethanol
494	C007-447-78A	2215-89-6		"4,4'-oxydibenzoic acid"
495	C005-840-47A	2235-00-9		"2H-Azepin-2-one, 1-ethenylhexahydro-"
496	C007-339-08A	2235-01-0		Dimethoxy(diphenyl)methane
497	C007-300-78A	2235-46-3		"N,N-diethyl-3-oxobutyramide"
498	C006-680-02A	2268-46-4		"1,1,1,3-Tetrachloro-2,2,3,3-tetrafluoropropane"
499	C007-278-93A	2284-36-8		"Methyl 3alpha,7alpha-diacetoxy-5beta-chol-11-en-24-oate"
500	C007-346-94A	2294-36-2		2-Butylisoquinolinium chloride
501	C007-389-25A	2306-33-4		Ethyl hydrogen phthalate
502	C007-340-36A	2320-04-9		2-(1-Cyclohexylethyl)decahydronaphthalene
503	C005-236-19A	2372-22-7		Isopropyl OO-tert-pentyl monoperoxycarbonate
504	C007-330-33A	2377-81-3		"2,4,5,6-Tetrafluoroisophthalonitrile"
505	C007-205-96A	2386-57-4		Sodium methanesulfonate
506	C006-475-78A	2386-64-3		Chloro(ethyl)magnesium
507	C005-513-53A	2402-79-1		"Pyridine, 2,3,5,6-tetrachloro-"
508	C007-204-50A	2403-89-6		"1,2,2,6,6-pentamethylpiperidin-4-ol"
509	C005-308-74A	2417-04-1		"3,3',5,5'-Tetramethyl-(1,1'-biphenyl)-4,4'-diol"
510	C005-467-30A	2420-17-9		"5-(4-Hydroxyphenyl)-2,4-imidazolidinedione"
511	C007-401-52A	2421-44-5		2-(dimethylamino)ethyl methacrylate hydrochloride
512	C007-220-03A	2424-92-2		Eicosanedioic acid
513	C006-149-20A	2427-71-6		"2(1H)-Quinoxalinone, 6-chloro-"
514	C006-476-81A	2432-12-4		"2,6-Dichloro-4-methylphenol"
515	C005-023-67A	2432-99-7		"Undecanoic acid, 11-amino-"
516	C005-513-86A	2439-01-2		"6-Methyl[1,3]dithiolo[4,5-b]quinoxalin-2-one"
517	C007-303-07A	2440-60-0		Methyl carbamimidate
518	C007-219-08A	2456-28-2		"1,1'-oxybisdecane"
519	C007-393-37A	2458-08-4		"3alpha,7alpha-Dihydroxy-12-oxo-5beta-cholan-24-oic acid"
520	C007-268-56A	2478-67-3		1-amino-2-chloro-4-hydroxyanthraquinone
521	C007-456-24A	2479-49-4		"4,4'-carbonyldiphthalic acid"
522	C007-604-34A	2499-58-3		Heptyl acrylate
523	C004-773-98A	2499-95-8		Hexyl acrylate
524	C007-421-92A	2523-42-4		2-Iodofluorene
525	C007-429-10A	2527-03-9		"2-Phenyl-1,2-benzoisothiazol-3(2H)-one"
526	C007-237-88A	2527-58-4		"2,2'-dithiobis[N-methylbenzamide]"
527	C005-190-11A	2549-51-1		Vinyl chloroacetate
528	C007-453-06A	2550-26-7		4-Phenylbutan-2-one
529	C006-479-43A	2550-52-9		Cyclohexadecanone
530	C007-217-37A	2621-79-6		Ethyl methyl(phenyl)carbamate
531	C007-317-75A	2623-82-7		2-bromooctanoic acid
532	C007-504-18A	2646-38-0		"Sodium 3alpha,7alpha-dihydroxy-5beta-cholan-24-oate"
533	C006-485-48A	2657-87-6		"3,4'-Oxydianiline"
534	C005-434-91A	2664-63-3		"4,4'-Thiobis-phenol"
535	C007-495-57A	2666-53-7		"Phenol, 2,4,6-tribromo-, sodium salt (1:1)"
536	C007-217-71A	2669-15-0		"1,1'-(p-phenylenedicarbonyl)bis[hexahydro-2H-azepin-2-one]"
537	C007-280-67A	2675-89-0		"2-chloro-N,N-dimethylacetamide"
538	C007-264-25A	2679-71-2		2'-[(2-Chloro-6-cyano-4-nitrophenyl)azo]-5'-(diethylamino)acetanilide
539	C007-497-17A	2681-83-6		2-Bromohexanoic acid
540	C005-842-63A	2682-20-4		"3(2H)-Isothiazolone, 2-methyl-"
541	C005-376-59A	2687-27-6		"4,4'-(1,3-Phenylenediisopropylidene)bisaniline"
542	C005-842-74A	2687-94-7		"2-Pyrrolidinone, 1-octyl-"
543	C007-501-12A	2687-96-9		"2-Pyrrolidinone, 1-dodecyl-"
544	C005-309-87A	2716-10-1		"4,4'-[1,4-Phenylenebis(propane-2,2-diyl)]dianiline"
545	C007-406-96A	2725-22-6		"2-[4,6-Bis(2,4-dimethylphenyl)-1,3,5-triazin-2-yl]-5-(octyloxy)phenol"
546	C006-486-40A	2749-59-9		"2,5-Dimethyl-2,4-dihydro-3H-pyrazol-3-one"
547	C006-484-13A	2758-18-1		3-methylcyclopent-2-enone
548	C006-487-19A	2768-07-2		3-Methoxybutyl acrylate
549	C007-442-23A	2770-49-2		"4,4'-[1,4-Phenylenebis(oxycarbonyl)]diphthalic anhydride"
550	C007-335-22A	2778-41-8		"1,4-bis(1-isocyanato-1-methylethyl)benzene"
551	C005-842-96A	2778-42-9		"Benzene, 1,3-bis(1-isocyanato-1-methylethyl)-"
552	C006-487-42A	2783-98-4		"5,5'-Bi-1H-1,2,3,4-tetrazole"
553	C007-445-41A	2832-45-3		Sodium hexane-1-sulfonate
554	C007-215-99A	2836-32-0		Sodium 2-hydroxyacetate
555	C004-873-92A	2837-89-0		"2-Chloro-1,1,1,2-tetrafluoroethane"
556	C006-488-88A	2892-51-5		"3,4-dihydroxy-3-cyclobutene-1,2-dione"
557	C007-409-03A	2915-94-8		1-Dodecyl-2-pyrrolidinone
558	C007-418-04A	2916-20-3		"Hexane-1,6-diyl dicarbonochloridate"
559	C007-407-43A	2916-25-8		"Bicyclo[2.2.1]heptane-2,6-diyldimethanamine"
560	C007-494-66A	2916-26-9		"Bicyclo[2.2.1]heptane-2,5-diyldimethanamine"
561	C007-414-73A	2921-14-4		Bis[(aminooxy)acetic acid] monohydrochloride
562	C007-276-00A	2923-93-5		"2-(2,4-Di-tert-pentylphenoxy)-N-[4-(2,2,3,3,4,4,4-heptafluorobutanamido)-3-hydroxyphenyl]hexanamide"
563	C006-192-87A	2935-90-2		Methyl 3-mercaptopropionate
564	C005-170-26A	2937-50-0		Allyl chloroformate
565	C005-843-43A	2943-75-1		"Silane, triethoxyoctyl-"
566	C005-843-54A	2948-46-1		"1,4-Benzenedimethanol, .alpha.,.alpha.,.alpha.',.alpha.'-tetramethyl-"
567	C008-196-85A	2990-19-4		Calcium bis(oxoacetate)
568	C005-423-41A	3001-15-8		"4,4'-Diiodobiphenyl"
569	C006-490-74A	3001-72-7		"1,5-diazobicyclo[4.3.0]non-5-ene"
570	C007-368-83A	3030-60-2		"1-Allyl-1,3,5-triazine-2,4,6(1H,3H,5H)-trione"
571	C007-441-98A	3047-32-3		3-ethyloxetane-3-methanol
572	C005-515-68A	3048-64-4		"Bicyclo[2.2.1]hept-2-ene, 5-ethenyl-"
573	C008-276-61A	3098-92-8		Vinyl cinnamate
574	C007-312-19A	3102-70-3		"2,4,6-trimethylbenzene-1,3-diamine"
575	C006-493-14A	3105-95-1		(S)-Piperidine-2-carboxylic acid
576	C007-321-09A	3111-89-5		O-Ethyl phenylcarbamothioate
577	C005-515-91A	3115-68-2		Tetrabutylphosphonium bromide
578	C007-218-95A	3130-19-6		"Bis[(3,4-epoxycyclohexyl)methyl] adipate"
579	C007-390-42A	3132-99-8		3-bromobenzaldehyde
580	C007-270-97A	3137-39-1		"2,2'-Methylenedicyclohexanone"
581	C005-467-63A	3147-75-9		"2-(2H-Benzotriazol-2-yl)-4-(1,1,3,3-tetramethylbutyl)phenol"
582	C007-218-17A	3167-31-5		"N,N'-bis(1,3-dimethylbutylidene)hexane-1,6-diamine"
583	C007-227-29A	3176-88-3		"4,11-diamino-2-butyl-1H-naphth[2,3-f]isoindole-1,3,5,10(2H)-tetrone"
584	C005-181-76A	3188-13-4		Chloromethoxyethane
585	C007-389-47A	3190-70-3		"(S)-4-Isobutyl-1,3-oxazolidine-2,5-dione"
586	C007-388-45A	3195-78-6		N-methyl-N-vinylacetamide
587	C005-437-42A	3218-36-8		"(1,1'-Biphenyl)-4-carboxaldehyde"
588	C006-494-94A	3218-49-3		"(3,4-Dichlorophenyl)acetonitrile"
589	C007-418-60A	3236-54-2		"2,4,4-trimethylhexane-1,6-diamine"
590	C005-426-03A	3236-71-3		"4,4'-(9-Fluorenylidene)diphenol"
591	C007-348-21A	3279-55-8		Sodium diphenyl phosphate
592	C007-218-28A	3283-30-5		"2-Propenoic acid, 8-(3-octyloxiranyl)octyl ester"
593	C007-381-07A	3293-47-8		"4-(2,6,6-Trimethylcyclohex-1-en-1-yl)butan-2-ol"
594	C007-495-24A	3309-13-5		[1-(1-Naphthyl)ethyl]amine
595	C007-411-44A	3353-51-3		N-Hydroxy-2-(4-methoxyphenyl)ethanimine
596	C007-367-03A	3383-66-2		2-(2-Benzothiazolylthio)propionic acid
597	C007-326-54A	3385-21-5		"Cyclohexane-1,3-diamine"
598	C007-315-26A	3400-45-1		Cyclopentanecarboxylic acid
599	C007-206-32A	3445-11-2		1-(2-hydroxyethyl)pyrrolidin-2-one
600	C007-375-91A	3453-83-6		"2,4,6-Trimethylbenzenesulfonic acid"
601	C005-230-84A	3458-28-4		D-Mannose
602	C006-497-90A	3473-63-0		Formamidine monoacetate
603	C007-317-53A	3482-63-1		1-methoxydodecane
604	C007-290-04A	3529-09-7		"N,N-dibutylethylenediamine"
605	C006-498-47A	3536-96-7		Chlorovinylmagnesium
606	C005-845-81A	3547-33-9		"Ethanol, 2-(octylthio)-"
607	C007-479-71A	3564-95-2		"p-Menthane-3,8-diol"
608	C007-480-10A	3564-98-5		"p-Menthane-3,8-diol"
609	C006-088-37A	3570-55-6		"2,2'-thiodiethanethiol"
610	C005-415-08A	3575-31-3		4-Octylbenzoic acid
611	C007-452-59A	3576-88-3		"2,2'-iminobis[4,6-diamino-1,3,5-triazine]"
612	C007-429-65A	3592-12-9		"5,5-Dimethyl-1,3-dioxan-2-one"
613	C007-229-78A	3604-60-2		"17-alpha-pregn-5-en-20-yne-3-beta,17-beta-diol"
614	C007-405-50A	3610-26-2		"3,6,9-Trioxatridecyl acetate"
615	C007-273-37A	3618-66-4		"2-[N-(2-Acetoxyethyl)-5-(acetylamino)-2-methoxy-4-[(2,4-dinitrophenyl)azo]anilino]ethyl acetate"
616	C005-516-82A	3618-72-2		"5'-[Bis(2-acetoxyethyl)amino]-2'-(2-bromo-4,6-dinitrophenyl-azo)-4'-methoxyacetanilide"
617	C007-343-10A	3618-73-3		"2,2'-[[5-acetamido-4-[(2-chloro-4,6-dinitrophenyl)azo]-2-methoxyphenyl]imino]diethyl diacetate"
618	C007-296-95A	3641-08-5		"1H-1,2,4-Triazole-5-carboxamide"
619	C007-422-72A	3656-31-3		"Hexasodium 2,2',2'',2'''-(2,2'-disulfonatostilbene-4,4'-diyldiiminodi-1,3,5-triazine-2,4,6-triyltetraimino)tetrakis(ethanesulfonate)"
620	C006-193-78A	3658-77-3		"4-Hydroxy-2,5-dimethylfuran-3(2H)-one"
621	C005-846-38A	3699-54-5		"2-Imidazolidinone, 1-(2-hydroxyethyl)-"
622	C004-715-72A	3710-30-3		"Octa-1,7-diene"
623	C007-458-17A	3710-41-6		"Octa-1,6-diene"
624	C006-500-37A	3731-51-9		1-(2-Pyridyl)methanamine
625	C006-089-06A	3731-52-0		Picolamine
626	C007-327-90A	3737-41-5		"3,3,4,4-Tetrachloro-1,1-dioxo-1lambda(6)-thiolane"
627	C007-221-05A	3739-65-9		"Oxiraneoctanoic acid, 3-octyl-, 8-(3-octyloxiranyl)octyl ester"
628	C007-291-95A	3740-92-9		"4,6-Dichloro-2-phenylpyrimidine"
629	C007-419-28A	3741-80-8		"Bis[(1,3-benzothiazol-2-yl)sulfanyl](tert-butyl)amine"
630	C007-355-73A	3762-25-2		Diethyl (4-methylbenzyl)phosphonate
631	C007-231-64A	3784-04-1		"Potassium 2,4,6-tribromophenolate"
632	C006-501-51A	3855-32-1		"N-[3-(dimethylamino)propyl]-N,N',N'-trimethylpropane-1,3-diamine"
633	C006-502-20A	3886-70-2		R-(+)-1-(1-naphthyl)ethylamine
634	C007-459-08A	3897-39-0		2'-Hydroxy-4-methylbenzenesulfonanilide
635	C007-410-64A	3918-95-4		1-(Alanyl)pyrrolidine-2-carboxylic acid
636	C007-426-58A	3947-65-7		"(1R,2R,3S,4R,6S)-4,6-Diamino-2,3-dihydroxycyclohexyl 2,6-diamino-2,6-dideoxy-alpha-D-glucopyranoside"
637	C007-461-61A	3952-66-7		Methyl 2-oxobutanoate
638	C004-778-65A	3953-10-4		2-Ethylbutyl acrylate
639	C020-241-42A	3953-30-8		2-Methylpentyl acrylate
640	C007-604-45A	3953-31-9		Heptan-3-yl acrylate
641	C006-502-53A	3967-54-2		"4-chloro-1,3-dioxolan-2-one"
642	C007-272-91A	4015-16-1		"1,3,5-tripropyl-1,3,5-triazine-2,4,6(1H,3H,5H)-trione"
643	C005-517-39A	4016-24-4		Sodium 1-(methoxycarbonyl)pentadecane-1-sulfonate
644	C007-505-21A	4062-60-6		"N,N'-bis(tert-butyl)ethylenediamine"
645	C005-560-96A	4062-78-6		Sodium methyl 2-sulphooctadecanoate
646	C006-503-33A	4067-01-0		N-(2-Methlphenyl)maleimide
647	C005-311-51A	4080-98-2		"Dodecanedioic acid, dihydrazide"
648	C007-515-68A	4084-38-2		"(2,3,5,6-Tetrafluorophenyl)methanol"
649	C004-905-44A	4090-51-1		"2-[(5,5-Dimethyl-2-thioxo-1,3,2lambda(5)-dioxaphosphinan-2-yl)oxy]-5,5-dimethyl-2-thioxo-1,3,2lambda(5)-dioxaphosphinane"
650	C005-847-29A	4116-10-3		"Butanamide, 2-chloro-N-methyl-3-oxo-"
651	C007-238-02A	4184-02-5		"3,4-Epoxy-p-menthane"
652	C007-317-19A	4189-46-2		"L-Ornithine, ethyl ester"
653	C007-257-28A	4196-89-8		"2,2-Dimethylpropane-1,3-diyl dibenzoate"
654	C007-253-64A	4208-61-1		alpha-ethylfuran-2-methanol
655	C007-261-52A	4220-30-8		"3,3'-[(2,3-Dihydroxypropyl)imino]dipropanenitrile"
656	C007-335-00A	4245-35-6		Isopentyl acrylate
657	C006-681-15A	4245-37-8		Vinyl methacrylate
658	C007-394-28A	4263-93-8		2-Hydroxy-4-phenylbutanoic acid
659	C007-333-51A	4301-14-8		"Magnesium, bromoethynyl-"
660	C006-150-70A	4316-74-9		Sodium N-methyltaurinate
661	C007-269-58A	4350-07-6		5-Hydroxy-D-tryptophan
662	C007-411-11A	4370-55-2		"2,5-Bis(4-chloroanilino)-p-benzoquinone"
663	C007-515-24A	4385-35-7		Isochroman-3-one
664	C005-847-85A	4394-85-8		morpholine-4-carbaldehyde
665	C006-521-35A	4402-30-6		"1,1'-(Methylimino)bis(propan-2-ol)"
666	C007-502-47A	4403-70-7		3-(Aminomethyl)aniline
667	C007-502-58A	4403-71-8		4-(Aminomethyl)aniline
668	C007-419-73A	4408-64-4		Methyliminodiacetic acid
669	C007-458-40A	4415-87-6		"Cyclobutane-1,2:3,4-tetracarboxylic dianhydride"
670	C005-311-95A	4427-96-7		"1,3-Dioxolan-2-one, 4-ethenyl-"
671	C007-395-42A	4437-85-8		"4-Ethyl-1,3-dioxolan-2-one"
672	C005-518-08A	4454-05-1		"2H-Pyran, 3,4-dihydro-2-methoxy-"
673	C006-507-97A	4457-32-3		4-Nitrobenzyl carbonochloridate
674	C005-554-02A	4457-71-0		"3-methylpentane-1,5-diol"
675	C007-334-19A	4466-18-6		"4,4',4''-[1,3,5-Benzenetriyltris(isopropylidene)]tris[phenol]"
676	C005-551-28A	4468-02-4		"(T-4)-Bis(D-gluconato-kappa(2)O(1),O(2))zinc"
677	C005-250-79A	4474-60-6		Methacryloyl isocyanate
678	C006-303-68A	4501-58-0		"(R)-2-(2,2,3-trimethylcyclopent-3-en-1-yl)acetaldehyde"
679	C007-474-15A	4511-42-6		"(3S,6S)-3,6-Dimethyl-1,4-dioxane-2,5-dione"
680	C007-219-19A	4542-57-8		"1,1'-oxybisdodecane"
681	C007-495-13A	4560-87-6		(Methyleneamino)acetonitrile trimer
682	C007-325-07A	4572-51-4		"N-[4-(2,4,4-Trimethylpentan-2-yl)phenyl]naphthalen-1-amine"
683	C007-395-97A	4595-26-0		"2-Hexadecylbenzene-1,4-diol"
684	C007-450-66A	4619-20-9		4-Oxo-4-p-tolylbutanoic acid
685	C006-509-02A	4635-59-0		4-chlorobutyryl chloride
686	C005-848-76A	4635-87-4		3-Pentenenitrile
687	C006-509-13A	4637-24-5		(Dimethoxymethyl)(dimethyl)amine
688	C007-413-26A	4641-57-0		1-Phenyl-2-pyrrolidone
689	C007-485-76A	4706-17-6		"3,3',3''-Phosphanetriyltris(propan-1-ol)"
690	C007-225-36A	4707-47-5		"Methyl 2,4-dihydroxy-3,6-dimethylbenzoate"
691	C007-381-96A	4708-07-0		Styrylphosphonic dichloride
692	C007-344-45A	4714-15-2		4-(2-Chloro-2-phenylethyl)toluene
693	C008-223-82A	4717-96-8		4-Methyltetrahydro-2H-pyran
694	C007-432-64A	4724-47-4		Octadecylphosphonic acid
695	C006-091-14A	4748-78-1		4-ethylbenzaldehyde
696	C006-510-74A	4767-00-4		"3-[(1,3-Benzothiazol-2-yl)sulfanyl]propanoic acid"
697	C007-294-35A	4786-20-3		Crotononitrile
698	C007-384-03A	4790-86-7		"2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-yl carbonochloridate"
699	C007-262-76A	4802-20-4		2-Methyl-5-(1-sulfanylpropan-2-yl)cyclohexanethiol
700	C006-511-32A	4840-76-0		Vinyl cyclohexanecarboxylate
701	C007-297-75A	4873-09-0		Allyl 4-methylbenzenesulfonate
702	C007-462-63A	4877-80-9		"Triphenylene-2,3,6,7,10,11-hexol"
703	C007-245-98A	4884-24-6		"[1,1'-Bi(cyclopentan)]-2-one"
704	C007-271-22A	4890-85-1		2-Phenethylbenzoic acid
705	C006-513-14A	5061-21-2		3-Bromooxolan-2-one
706	C007-331-80A	5085-00-7		Bis(2-methyl-2-propenyl) phthalate
707	C007-353-46A	5108-69-0		"Propane, 1,1'-[ethylidenebis(oxy)]bis[2,2-dinitro-"
708	C007-323-69A	5129-00-0		Methyl bis(4-hydroxyphenyl)acetate
709	C021-359-28A	5143-30-6		4-Methylpentyl acrylate
710	C007-258-64A	5150-93-6		"Butanedioic acid, 1-butyl ester"
711	C005-850-06A	5165-97-9		Sodium 2-acrylamido-2-methylpropane-1-sulfonate
712	C006-681-48A	5202-78-8		N-vinylacetamide
713	C005-850-17A	5205-93-6		"2-Propenamide, N-[3-(dimethylamino)propyl]-2-methyl-"
714	C007-450-55A	5223-06-3		5-ethylpyridine-2-ethanol
715	C007-388-90A	5223-59-6		"1,2-Diphenylbutane"
716	C007-340-25A	5238-56-2		"2-Propenamide, N-(2-hydroxyethyl)-2-methyl-"
717	C007-372-62A	5242-49-9		2-[4-[2-[4-(benzoxazol-2-yl)phenyl]vinyl]phenyl]-5-methylbenzoxazole
718	C006-514-61A	5244-34-8		"2,2'-ethylenedithiodiethanol"
719	C007-445-18A	5301-78-0		"(1-Oxo-2,6,7-trioxa-1.lambda.5-phosphabicyclo[2.2.2]octan-4-yl)methanol"
720	C007-404-58A	5317-66-8		Ethyl dichloro(phenyl)acetate
721	C007-318-00A	5323-65-9		2-Chloro-4-tert-pentylphenol
722	C007-281-81A	5326-10-3		Phosphoric trianilide
723	C007-425-45A	5334-13-4		1-Cyclohexyloxypropan-2-ol
724	C007-325-85A	5337-93-9		1-p-Tolylpropan-1-one
725	C007-333-06A	5342-31-4		Methylene dibenzoate
726	C007-431-95A	5344-90-1		(2-Aminophenyl)methanol
727	C006-092-05A	5350-57-2		Benzophenonehydrazone
728	C008-046-86A	5355-17-9		4-(Methoxymethyl)phenol
729	C007-389-58A	5359-04-6		p-Isopropenylacetophenone
730	C007-445-85A	5377-19-5		2-Hexadecyloxybenzoic acid
731	C005-363-16A	5384-21-4		"4,4'-Methylenebis(2,6-dimethylphenol)"
732	C007-386-52A	5414-19-7		Bis(2-bromoethyl) ether
733	C006-517-56A	5414-21-1		5-bromopentanenitrile
734	C007-442-67A	5427-30-5		(3-aminophenyl)phosphonic acid
735	C007-250-79A	5437-33-2		"3,5-Dichloropyridin-2(1H)-one"
736	C007-511-93A	5445-19-2		Methyl 2-bromohexanoate
737	C006-681-59A	5445-29-4		Ethyl 2-bromooctanoate
738	C007-396-22A	5451-76-3		2-Butoxyethyl benzoate
739	C006-136-87A	5455-98-1		"2-(Oxiran-2-ylmethyl)isoindoline-1,3-dione"
740	C007-311-95A	5464-12-0		2-(4-Methylpiperazin-1-yl)ethanol
741	C007-465-70A	5470-70-2		Methyl 6-methylnicotinate
742	C007-269-92A	5502-75-0		(4-Isopropylcyclohexyl)methanol
743	C007-338-06A	5521-55-1		5-Methyl-2-pyrazinecarboxylic acid
744	C006-092-61A	5575-48-4		Decyltrimethoxysilane
745	C006-522-82A	5588-84-1		Oxotris(propan-2-olato)vanadium
746	C007-473-46A	5625-90-1		"N,N'-methylenebismorpholine"
